app_id,title,rank,month,year,hours_watched,hours_streamed,peak_viewers,peak_channels,streamers,average_viewers,average_channels
554620,Life is Strange: Before the Storm,185,11,2017,173943,6110,5315,25,1829,241,8
554620,Life is Strange: Before the Storm,127,12,2017,322146,19177,8903,312,4868,433,25
554620,Life is Strange: Before the Storm,200,1,2018,228938,13526,4399,56,2935,308,18
554620,Life is Strange: Before the Storm,167,6,2021,839116,4788,107681,26,846,1167,6
936790,Life is Strange: True Colors,68,9,2021,3298523,98393,97414,1039,12131,4587,136
1805480,Like a Dragon: Ishin!,66,2,2023,2893175,47730,61259,359,5475,4311,71
1805480,Like a Dragon: Ishin!,175,3,2023,728840,39666,20003,153,3905,980,53
436520,Line of Sight,176,3,2017,148671,2974,24855,17,615,200,4
714120,Little Misfortune,96,10,2019,701991,3832,29288,22,1198,944,5
424840,Little Nightmares,69,4,2017,623943,11513,52331,329,4231,867,16
424840,Little Nightmares,65,5,2017,777273,25346,49285,167,8836,1046,34
424840,Little Nightmares,130,7,2017,354972,7677,39900,40,3193,477,10
424840,Little Nightmares,191,10,2017,163435,3484,11772,29,1279,219,4
424840,Little Nightmares,98,2,2021,1657923,88858,167445,311,22692,2470,132
424840,Little Nightmares,108,3,2021,1802350,81702,96201,255,21493,2425,109
424840,Little Nightmares,157,4,2021,1092222,42456,120572,165,11886,1519,59
860510,Little Nightmares II,35,2,2021,7557622,201706,125493,1893,35743,11263,300
860510,Little Nightmares II,64,3,2021,3604723,109987,102873,396,22752,4851,148
860510,Little Nightmares II,139,4,2021,1284290,43150,103021,159,9605,1786,60
860510,Little Nightmares II,199,6,2021,695130,27581,43518,105,6128,966,38
1282730,Loop Hero,45,3,2021,6219389,96115,62410,483,12397,8370,129
2058190,Lost Judgment,75,9,2021,2936202,30605,59371,234,1873,4083,42
2058190,Lost Judgment,131,10,2021,1154983,39294,29400,176,1851,1554,52
2058190,Lost Judgment,140,8,2022,1232579,4410,35129,21,587,1658,5
909510,MISTOVER,170,10,2019,356455,7075,6282,68,865,479,9
629760,MORDHAU,90,4,2019,862659,8874,87400,386,2620,1199,12
629760,MORDHAU,20,5,2019,5969709,179612,50641,544,28649,8034,241
629760,MORDHAU,73,6,2019,1232892,50921,65292,175,11402,1714,70
629760,MORDHAU,133,7,2019,458617,23144,14122,72,5528,617,31
1342330,Mad Games Tycoon 2,164,2,2021,823687,2441,27159,23,361,1227,3
234140,Mad Max,109,4,2016,235314,7978,7586,34,1664,327,11
234140,Mad Max,159,5,2017,185738,4604,14353,26,1159,249,6
1239520,Madden NFL 21,77,8,2020,2048371,99351,39671,1326,13289,2756,133
1239520,Madden NFL 21,55,9,2020,3516406,326343,36842,1439,36362,4890,453
1239520,Madden NFL 21,57,10,2020,3494203,404413,38117,1569,43540,4702,544
1239520,Madden NFL 21,59,11,2020,3048244,237471,25824,1578,29634,4239,330
1239520,Madden NFL 21,62,12,2020,3039333,251612,109879,880,27007,4090,338
1239520,Madden NFL 21,62,1,2021,3084724,280943,38756,985,31621,4151,378
1239520,Madden NFL 21,73,2,2021,2675274,257449,32028,1012,30181,3986,383
1239520,Madden NFL 21,102,3,2021,1935391,232315,30021,862,26547,2604,312
1239520,Madden NFL 21,130,4,2021,1436393,179615,30670,684,21282,1997,249
1239520,Madden NFL 21,181,5,2021,907097,153771,26467,613,17630,1220,206
1519350,Madden NFL 22,76,8,2021,3050125,149576,32817,1040,15873,4105,201
1519350,Madden NFL 22,70,9,2021,3215549,182984,75515,678,18442,4472,254
1519350,Madden NFL 22,97,10,2021,1857113,197555,18795,730,19053,2499,265
1519350,Madden NFL 22,99,11,2021,1940851,203169,41864,782,20198,2699,282
1519350,Madden NFL 22,93,12,2021,2094794,240047,26329,907,23726,2819,323
1519350,Madden NFL 22,78,1,2022,3136337,257340,69454,918,46567,4221,346
1519350,Madden NFL 22,82,2,2022,2474076,231797,65306,924,44877,3687,345
1519350,Madden NFL 22,106,3,2022,1437810,232751,17011,891,45555,1935,313
1519350,Madden NFL 22,134,4,2022,1175752,190854,34920,755,38108,1635,265
1519350,Madden NFL 22,159,5,2022,949287,183383,10982,687,34895,1277,246
1519350,Madden NFL 22,175,6,2022,761599,160765,10471,580,32396,1059,223
1760250,Madden NFL 23,65,8,2022,3603928,230672,48592,1468,40464,4850,310
1760250,Madden NFL 23,74,9,2022,2973361,305733,65313,1233,47953,4135,425
1760250,Madden NFL 23,93,10,2022,2082291,284658,42769,1072,44889,2802,383
1760250,Madden NFL 23,91,11,2022,1740511,269470,38553,1067,44611,2420,374
1760250,Madden NFL 23,82,12,2022,2009022,328414,36849,1198,63142,2703,442
1760250,Madden NFL 23,72,1,2023,2538946,457521,37234,1694,83432,3417,615
1760250,Madden NFL 23,72,2,2023,2568823,481906,40929,1949,96310,3828,718
1760250,Madden NFL 23,84,3,2023,2040020,515114,40339,1881,92844,2745,693
1760250,Madden NFL 23,122,4,2023,1266303,408487,12638,1592,74412,1761,568
1760250,Madden NFL 23,154,5,2023,912944,344153,14284,1343,63450,1228,463
1760250,Madden NFL 23,143,6,2023,806293,304898,12571,1127,61403,1121,424
1760250,Madden NFL 23,161,7,2023,885896,294102,36276,971,61458,1192,395
1324340,Made in Abyss: Binary Star Falling into Darkness,151,9,2022,996544,9516,30389,77,872,1386,13
764050,Maelstrom,122,4,2018,412819,5043,38032,51,916,574,7
40990,Mafia,104,9,2016,240055,1074,11806,12,170,333,1
40990,Mafia,187,9,2017,174158,661,5703,6,106,242,0
1030840,Mafia: Definitive Edition,41,9,2020,5394800,67181,181475,1449,8841,7503,93
1030840,Mafia: Definitive Edition,120,10,2020,1086551,61766,14861,362,8863,1462,83
629820,Maneater,66,5,2020,2414797,49778,111724,774,7754,3250,66
1789480,Marauders,114,5,2022,1500053,14793,104120,278,2394,2018,19
1789480,Marauders,139,7,2022,1142514,16173,78379,358,2531,1537,21
1789480,Marauders,82,10,2022,2664729,92966,81687,438,9960,3586,125
1789480,Marauders,192,5,2023,634468,26506,17260,129,2669,853,35
864060,Marble It Up!,164,11,2018,328398,592,42256,9,218,456,0
515960,Martha Is Dead,166,2,2022,741050,7727,87075,201,2285,1104,11
515960,Martha Is Dead,126,3,2022,1218816,18540,28903,116,4806,1640,24
493840,Marvel vs. Capcom: Infinite,34,9,2017,2042412,14939,47255,213,3997,2840,20
493840,Marvel vs. Capcom: Infinite,61,10,2017,924143,10233,21306,55,2830,1243,13
493840,Marvel vs. Capcom: Infinite,111,11,2017,408978,5134,11640,23,1482,568,7
493840,Marvel vs. Capcom: Infinite,109,12,2017,450974,5865,17596,53,1688,606,7
1088850,Marvel's Guardians of the Galaxy,63,10,2021,3575052,50363,106269,890,6210,4811,67
1088850,Marvel's Guardians of the Galaxy,116,11,2021,1559922,69692,36037,363,7677,2169,96
368260,Marvel's Midnight Suns,84,12,2022,1986127,54569,27336,290,5128,2673,73
204100,Max Payne 3,116,7,2020,1184524,2509,22400,15,484,1594,3
204100,Max Payne 3,188,7,2021,779013,2758,18322,15,467,1048,3
784080,MechWarrior 5: Mercenaries,124,12,2019,588950,17977,19401,162,1726,792,24
669330,Mechabellum,187,3,2023,686516,5242,11996,42,670,923,7
669330,Mechabellum,81,5,2023,2113090,12034,46962,79,1131,2843,16
669330,Mechabellum,119,6,2023,1113394,10327,14849,39,882,1548,14
669330,Mechabellum,199,7,2023,651243,8430,17322,38,739,876,11
1129580,Medieval Dynasty,77,9,2020,1826035,33530,33742,244,3411,2539,46
1129580,Medieval Dynasty,175,10,2020,687227,28996,20248,162,2619,924,39
1194810,Meet Your Maker,148,4,2023,997977,35094,46203,324,8763,1388,48
742300,Mega Man 11,45,10,2018,1916771,26346,30938,333,4837,2579,35
742300,Mega Man 11,175,11,2018,270477,5263,12284,30,1168,376,7
742300,Mega Man 11,190,6,2019,327984,952,124320,9,246,456,1
1061910,Metal: Hellsinger,128,9,2022,1324841,40926,59413,638,15020,1842,56
412020,Metro Exodus,20,2,2019,6329391,143408,154978,1593,20142,9432,213
412020,Metro Exodus,71,3,2019,1095011,59616,13762,304,10958,1473,80
412020,Metro Exodus,153,8,2019,388157,13437,24544,87,3342,522,18
412020,Metro Exodus,120,2,2020,662254,28541,27136,202,4727,952,41
915810,Midnight Ghost Hunt,95,4,2022,2071385,31511,82634,220,7564,2880,43
314710,Mighty No. 9,103,6,2016,229244,9442,7966,228,2467,318,13
314710,Mighty No. 9,151,1,2017,297508,478,176744,15,151,400,0
1672970,Minecraft Dungeons,28,5,2020,8095949,291564,199475,5340,46892,10896,392
1672970,Minecraft Dungeons,72,6,2020,2085908,212968,33762,1460,36229,2901,296
299740,Miscreated,122,7,2016,272221,7408,29494,30,1279,366,9
299740,Miscreated,56,8,2016,642179,12721,8930,42,1439,864,17
299740,Miscreated,97,9,2016,260933,12510,6843,44,1759,362,17
299740,Miscreated,99,10,2016,288996,10495,27105,49,1472,388,14
299740,Miscreated,160,11,2016,141834,7977,3272,37,1204,197,11
299740,Miscreated,108,12,2016,382735,13203,19337,51,390,515,17
299740,Miscreated,147,1,2017,305321,15935,9426,57,2274,410,21
299740,Miscreated,54,6,2017,986527,11399,30317,63,2371,1372,15
299740,Miscreated,85,4,2019,908983,3551,26915,43,608,1264,4
299740,Miscreated,185,9,2020,587617,4063,44700,26,501,817,5
914620,Mist Survival,155,8,2018,307401,5247,32268,55,1062,413,7
1277400,Monster Hunter Stories 2: Wings of Ruin,63,7,2021,3291372,137162,39406,776,8874,4429,184
582010,Monster Hunter: World,37,12,2017,2439824,33277,141768,1766,7501,3283,44
582010,Monster Hunter: World,11,1,2018,12339886,226032,169921,2525,56100,16608,304
582010,Monster Hunter: World,11,2,2018,13175634,419257,74336,1460,85154,19635,624
582010,Monster Hunter: World,30,3,2018,3362441,156107,27282,523,43868,4525,210
582010,Monster Hunter: World,39,4,2018,1906807,101447,20492,573,26986,2652,141
582010,Monster Hunter: World,78,5,2018,897299,59106,7675,291,16633,1207,79
582010,Monster Hunter: World,78,6,2018,954948,60961,7169,180,14190,1328,84
582010,Monster Hunter: World,88,7,2018,839830,60693,9116,204,12855,1130,81
582010,Monster Hunter: World,12,8,2018,11430300,672519,128595,5262,66815,15383,905
582010,Monster Hunter: World,37,9,2018,3268461,254112,20853,766,33252,4545,353
582010,Monster Hunter: World,57,10,2018,1399191,122172,7557,414,18735,1883,164
582010,Monster Hunter: World,70,11,2018,1148720,100672,10828,383,16036,1597,140
582010,Monster Hunter: World,65,12,2018,1532075,132334,22127,384,21910,2062,178
582010,Monster Hunter: World,56,1,2019,1756299,165608,13437,487,23506,2363,222
582010,Monster Hunter: World,65,2,2019,1270447,107656,9659,291,17416,1893,160
582010,Monster Hunter: World,104,3,2019,674464,72753,2188,161,11754,907,97
582010,Monster Hunter: World,91,4,2019,851807,83985,11118,231,13537,1184,116
582010,Monster Hunter: World,63,5,2019,1599845,126896,33274,340,21555,2153,170
582010,Monster Hunter: World,60,6,2019,1784631,118315,22133,438,19044,2482,164
582010,Monster Hunter: World,47,7,2019,2091603,140855,22005,403,18572,2815,189
582010,Monster Hunter: World,43,8,2019,2739660,153332,22814,385,19494,3687,206
582010,Monster Hunter: World,21,9,2019,8467220,282546,75752,1113,22900,11776,392
582010,Monster Hunter: World,35,10,2019,3127075,177198,25333,516,14719,4208,238
582010,Monster Hunter: World,72,11,2019,1150444,101951,9689,270,10907,1600,141
582010,Monster Hunter: World,38,12,2019,3065932,156725,27200,401,15700,4126,210
582010,Monster Hunter: World,19,1,2020,9202214,319826,66169,1196,25265,12385,430
582010,Monster Hunter: World,37,2,2020,3506723,214834,16068,542,19349,5045,309
582010,Monster Hunter: World,47,3,2020,2987052,231102,22233,764,21266,4020,311
582010,Monster Hunter: World,59,4,2020,2563293,219139,13238,648,17431,3565,304
582010,Monster Hunter: World,61,5,2020,2794831,196237,34107,556,15953,3761,264
582010,Monster Hunter: World,94,6,2020,1368678,121283,13547,267,10980,1903,168
582010,Monster Hunter: World,54,7,2020,3762608,244255,34374,1152,20530,5064,328
582010,Monster Hunter: World,79,8,2020,2003692,172461,28881,504,15880,2696,232
582010,Monster Hunter: World,83,9,2020,1698550,161071,11708,368,15169,2362,224
582010,Monster Hunter: World,46,10,2020,4293586,249123,41531,1265,20536,5778,335
582010,Monster Hunter: World,111,11,2020,1230488,128856,12277,292,12875,1711,179
582010,Monster Hunter: World,129,12,2020,1070676,127412,10939,304,13576,1441,171
582010,Monster Hunter: World,103,1,2021,1589793,162954,15800,334,16711,2139,219
582010,Monster Hunter: World,105,2,2021,1446242,125510,10045,284,13394,2155,187
582010,Monster Hunter: World,141,3,2021,1278248,128585,14073,271,14470,1720,173
582010,Monster Hunter: World,182,8,2021,848377,94148,6421,228,9527,1141,126
582010,Monster Hunter: World,178,9,2021,816891,88592,5445,204,8535,1136,123
582010,Monster Hunter: World,198,11,2021,635375,69110,5487,169,6686,883,96
582010,Monster Hunter: World,184,12,2021,751942,70949,5675,163,6916,1012,95
1102190,Monster Train,95,5,2020,1653841,16829,35351,109,1978,2225,22
1102190,Monster Train,79,6,2020,1925453,22868,13524,112,2390,2677,31
296710,Monstrum,160,5,2016,125707,539,34880,8,196,169,0
296710,Monstrum,184,11,2016,121150,489,34095,9,177,168,0
606150,Moonlighter,84,5,2018,766953,10526,30600,273,2326,1032,14
606150,Moonlighter,120,6,2018,494371,20585,12064,144,4103,687,28
307780,Mortal Kombat X,57,1,2016,731382,30275,31993,87,7840,984,40
307780,Mortal Kombat X,70,2,2016,468326,23344,18537,88,6517,673,33
307780,Mortal Kombat X,54,3,2016,881916,42941,13131,235,12530,1186,57
307780,Mortal Kombat X,58,4,2016,619352,27824,19478,101,7296,861,38
307780,Mortal Kombat X,56,5,2016,605739,24126,21265,79,6764,815,32
307780,Mortal Kombat X,54,6,2016,563266,20948,26288,63,5863,783,29
307780,Mortal Kombat X,63,7,2016,590052,20880,105232,63,6444,794,28
307780,Mortal Kombat X,71,8,2016,429557,20088,9478,55,5528,578,27
307780,Mortal Kombat X,80,9,2016,332222,15967,6981,49,4583,462,22
307780,Mortal Kombat X,82,10,2016,370960,16091,19811,58,4275,499,21
307780,Mortal Kombat X,136,11,2016,182956,13359,5039,42,3309,254,18
307780,Mortal Kombat X,140,12,2016,232176,14468,7902,45,868,312,19
307780,Mortal Kombat X,170,1,2017,257267,16392,7997,51,5081,346,22
307780,Mortal Kombat X,191,2,2017,153201,12233,7184,45,4027,228,18
307780,Mortal Kombat X,147,3,2017,186472,12271,5665,38,2771,250,16
307780,Mortal Kombat X,159,4,2017,171976,11707,5728,37,2723,239,16
307780,Mortal Kombat X,165,1,2019,429288,22646,14009,75,7815,577,30
1170950,Mortal Online 2,171,2,2022,717914,21161,7680,73,1001,1069,31
1110910,Mortal Shell,159,7,2020,748832,9806,44920,166,3980,1007,13
1110910,Mortal Shell,52,8,2020,3911517,67617,138779,872,9007,5264,91
415200,Motorsport Manager,110,3,2020,878718,2338,32394,19,318,1182,3
415200,Motorsport Manager,125,4,2020,889460,6162,31849,40,603,1237,8
415200,Motorsport Manager,63,5,2021,3721665,5076,41062,23,451,5008,6
415200,Motorsport Manager,127,6,2021,1280209,3334,37447,17,360,1780,4
415200,Motorsport Manager,173,7,2021,859522,2339,23478,17,295,1156,3
415200,Motorsport Manager,129,4,2022,1196523,2144,63211,13,317,1664,2
261550,Mount & Blade II: Bannerlord,35,3,2020,4208318,36695,243038,1380,7274,5663,49
261550,Mount & Blade II: Bannerlord,22,4,2020,13446480,218393,132049,1010,17732,18701,303
261550,Mount & Blade II: Bannerlord,88,5,2020,1876556,49439,19770,186,4545,2525,66
261550,Mount & Blade II: Bannerlord,177,6,2020,588799,18374,14954,66,1965,818,25
261550,Mount & Blade II: Bannerlord,193,1,2021,582576,18957,24455,54,1909,784,25
261550,Mount & Blade II: Bannerlord,96,11,2021,2068240,16834,25515,53,1341,2876,23
261550,Mount & Blade II: Bannerlord,160,12,2021,884359,19195,29150,58,1550,1190,25
261550,Mount & Blade II: Bannerlord,133,1,2022,1295058,25772,36285,87,2797,1743,34
261550,Mount & Blade II: Bannerlord,190,2,2022,607933,17774,28726,65,2088,906,26
261550,Mount & Blade II: Bannerlord,177,8,2022,824405,15369,9808,52,1758,1109,20
261550,Mount & Blade II: Bannerlord,136,10,2022,1213609,27990,75429,201,4043,1633,37
261550,Mount & Blade II: Bannerlord,74,11,2022,2315564,54886,46078,169,5451,3220,76
261550,Mount & Blade II: Bannerlord,115,12,2022,1179623,29661,17064,88,3594,1587,39
261550,Mount & Blade II: Bannerlord,149,1,2023,912323,29384,31333,84,3618,1227,39
48700,Mount & Blade: Warband,193,6,2017,141227,5236,6005,24,1153,196,7
48700,Mount & Blade: Warband,81,7,2017,645691,7995,7048,28,1374,869,10
48700,Mount & Blade: Warband,179,8,2017,184147,6980,5245,26,1311,247,9
48700,Mount & Blade: Warband,76,5,2018,968800,7404,12312,26,1355,1303,9
48700,Mount & Blade: Warband,128,6,2018,449098,8176,17388,27,1430,624,11
48700,Mount & Blade: Warband,111,4,2019,667529,7709,12854,31,1361,928,10
48700,Mount & Blade: Warband,151,10,2019,402138,5560,14599,22,969,541,7
48700,Mount & Blade: Warband,102,12,2019,724561,5274,14949,23,931,975,7
48700,Mount & Blade: Warband,85,1,2020,1135940,9889,15873,32,1300,1528,13
48700,Mount & Blade: Warband,135,2,2020,573222,9941,11984,34,1262,824,14
296470,Mount Your Friends,151,1,2016,235451,1038,39074,15,636,316,1
323850,Move or Die,166,1,2016,202884,1275,32211,12,319,273,1
675010,MudRunner,163,11,2017,219667,10660,36489,86,2194,305,14
1818750,MultiVersus,82,5,2022,2224158,44002,84733,691,10987,2993,59
1818750,MultiVersus,22,7,2022,13846708,433173,184916,3691,156976,18636,583
1818750,MultiVersus,31,8,2022,11070917,628502,130171,3176,218400,14900,845
1818750,MultiVersus,93,9,2022,1960109,159553,43026,689,55466,2726,221
1818750,MultiVersus,163,10,2022,990628,68960,22018,297,22663,1333,92
1818750,MultiVersus,148,11,2022,889018,49326,71369,199,13182,1236,68
1064460,Murder House,184,10,2020,607620,1855,53311,29,655,817,2
760060,Mutant Year Zero: Road to Eden,71,12,2018,1357201,22041,43432,196,3146,1826,29
557340,My Friend Pedro,100,6,2019,853836,16301,49741,385,6219,1187,22
557340,My Friend Pedro,187,7,2019,283073,6298,31539,44,2852,380,8
1574260,My Friendly Neighborhood,148,7,2023,1030633,12786,24016,140,2686,1387,17
516750,My Summer Car,113,10,2016,255203,5099,39005,61,936,343,6
516750,My Summer Car,65,11,2016,644582,11098,36292,53,1680,896,15
516750,My Summer Car,128,12,2016,293496,4251,12948,20,265,395,5
516750,My Summer Car,156,1,2017,283153,4586,6966,21,798,381,6
516750,My Summer Car,158,3,2017,173592,3306,4951,19,553,233,4
516750,My Summer Car,184,4,2017,135784,3339,3658,21,539,188,4
516750,My Summer Car,174,11,2017,192944,3736,12109,18,599,268,5
516750,My Summer Car,166,3,2018,240246,3558,5525,16,612,323,4
516750,My Summer Car,133,10,2018,428247,3577,14030,18,568,576,4
516750,My Summer Car,146,11,2018,391743,4425,6072,18,621,544,6
516750,My Summer Car,65,4,2019,1388567,4535,34932,21,649,1931,6
516750,My Summer Car,64,5,2019,1587680,5757,22938,22,781,2136,7
516750,My Summer Car,187,6,2019,335483,4063,9954,18,598,466,5
516750,My Summer Car,92,7,2019,682638,3988,10173,18,685,918,5
516750,My Summer Car,152,1,2020,534291,5623,29434,25,688,719,7
516750,My Summer Car,146,1,2021,989802,8507,10874,32,893,1332,11
516750,My Summer Car,188,4,2022,687688,5283,7619,19,779,956,7
516750,My Summer Car,120,9,2022,1423390,5404,17739,22,808,1979,7
516750,My Summer Car,147,1,2023,921027,6183,13319,30,1023,1239,8
1371580,Myth of Empires,100,11,2021,1935875,30442,31643,192,2028,2692,42
1203220,NARAKA: BLADEPOINT,189,4,2021,848361,22137,44436,477,4802,1179,30
1203220,NARAKA: BLADEPOINT,72,7,2023,2982530,156605,36676,606,28345,4014,210
1203220,NARAKA: BLADEPOINT,92,8,2023,2087846,131484,19699,315,19690,2810,176
1203220,NARAKA: BLADEPOINT,134,9,2023,1053861,73227,4685,215,10200,1465,101
385760,NBA 2K17,21,9,2016,2974662,155132,42215,1755,35905,4137,215
385760,NBA 2K17,26,10,2016,2451866,180904,20329,638,32477,3299,243
385760,NBA 2K17,33,11,2016,2334192,163272,39297,1778,28316,3246,227
385760,NBA 2K17,27,12,2016,2762696,198380,28044,1322,7866,3718,266
385760,NBA 2K17,28,1,2017,3150126,211330,23852,655,41451,4239,284
385760,NBA 2K17,28,2,2017,2484236,187553,22792,1295,33350,3702,279
385760,NBA 2K17,35,3,2017,2189822,212799,14310,673,27807,2947,286
385760,NBA 2K17,31,4,2017,2274559,171564,20169,607,23345,3163,238
385760,NBA 2K17,32,5,2017,1970053,168492,15611,511,32240,2651,226
385760,NBA 2K17,34,6,2017,2068865,162149,15442,467,32547,2877,225
385760,NBA 2K17,51,7,2017,1324533,177703,15645,480,32978,1782,239
385760,NBA 2K17,78,8,2017,710101,118834,13774,400,22717,955,159
385760,NBA 2K17,150,9,2017,232385,38967,9094,228,9378,323,54
577800,NBA 2K18,31,9,2017,2567692,136383,43330,1847,23307,3571,189
577800,NBA 2K18,43,10,2017,1894100,149116,13743,440,22133,2549,200
577800,NBA 2K18,50,11,2017,1274201,114066,40119,326,18287,1772,158
577800,NBA 2K18,47,12,2017,1427067,129082,27196,441,20852,1920,173
577800,NBA 2K18,54,1,2018,1277337,182644,14046,671,25498,1719,245
577800,NBA 2K18,64,2,2018,822172,154262,12237,1591,20882,1225,229
577800,NBA 2K18,90,3,2018,640350,110289,8654,319,20468,861,148
577800,NBA 2K18,66,4,2018,940221,107759,28626,371,19569,1307,149
577800,NBA 2K18,50,5,2018,1673397,114198,17632,341,20414,2252,153
577800,NBA 2K18,42,6,2018,2288324,124247,21697,377,21132,3182,172
577800,NBA 2K18,41,7,2018,2465312,131990,30176,400,22472,3318,177
577800,NBA 2K18,51,8,2018,1540838,110474,61960,356,20172,2073,148
841370,NBA 2K19,23,9,2018,5416647,314337,47830,2267,44194,7533,437
841370,NBA 2K19,30,10,2018,3759844,224701,29784,686,32173,5060,302
841370,NBA 2K19,44,11,2018,2680242,211770,16460,663,29970,3727,294
841370,NBA 2K19,50,12,2018,2461803,269992,25417,1309,37591,3313,363
841370,NBA 2K19,46,1,2019,2484335,274641,13512,893,39358,3343,369
841370,NBA 2K19,43,2,2019,2180665,221454,43230,745,33257,3249,330
841370,NBA 2K19,48,3,2019,2139748,241366,19125,708,35661,2879,324
841370,NBA 2K19,43,4,2019,2339182,226290,33120,694,35572,3253,314
841370,NBA 2K19,45,5,2019,2601709,224749,19956,649,36758,3501,302
841370,NBA 2K19,41,6,2019,2914126,235497,21912,692,37851,4053,327
841370,NBA 2K19,39,7,2019,3053764,233577,24707,662,35665,4110,314
841370,NBA 2K19,60,8,2019,1635473,151311,36907,481,23301,2201,203
841370,NBA 2K19,183,9,2019,276578,30541,13280,345,8199,384,42
841370,NBA 2K19,176,4,2020,557930,17865,1826,56,2151,775,24
841370,NBA 2K19,170,5,2020,717093,15868,2069,51,1724,965,21
1089350,NBA 2K20,186,8,2019,291122,6605,22852,511,2136,391,8
1089350,NBA 2K20,22,9,2019,7320988,327037,57229,3034,34395,10182,454
1089350,NBA 2K20,31,10,2019,3833961,211944,22677,740,23110,5160,285
1089350,NBA 2K20,47,11,2019,2309215,182137,12560,1078,21972,3211,253
1089350,NBA 2K20,49,12,2019,2508346,200369,12735,670,26561,3375,269
1089350,NBA 2K20,48,1,2020,2917366,229830,16345,682,30278,3926,309
1089350,NBA 2K20,43,2,2020,2844878,228963,28303,723,28686,4093,329
1089350,NBA 2K20,41,3,2020,3731517,332195,40615,1159,44954,5022,447
1089350,NBA 2K20,34,4,2020,6390045,565452,36322,1619,54702,8887,786
1089350,NBA 2K20,27,5,2020,8638002,706043,61229,1868,62943,11625,950
1089350,NBA 2K20,27,6,2020,9716329,632553,91296,2188,55185,13513,879
1089350,NBA 2K20,26,7,2020,10127041,785633,76626,2079,70302,13629,1057
1089350,NBA 2K20,31,8,2020,7393059,675373,76106,2017,62815,9950,908
1089350,NBA 2K20,153,9,2020,742755,133054,11841,1079,18054,1033,185
1225330,NBA 2K21,18,9,2020,14528308,893838,112997,6873,68466,20206,1243
1225330,NBA 2K21,31,10,2020,8548457,572279,91190,1798,48295,11505,770
1225330,NBA 2K21,30,11,2020,10749389,516639,79724,1609,46969,14950,718
1225330,NBA 2K21,42,12,2020,5744707,531210,151940,1555,46862,7731,714
1225330,NBA 2K21,43,1,2021,5951306,620744,38259,1840,55995,8009,835
1225330,NBA 2K21,45,2,2021,5018522,569698,55725,1873,56514,7479,849
1225330,NBA 2K21,42,3,2021,6750916,662084,60656,1978,65326,9086,891
1225330,NBA 2K21,44,4,2021,6326716,623787,48763,1944,61785,8799,867
1225330,NBA 2K21,42,5,2021,6262351,622863,72056,1692,61714,8428,838
1225330,NBA 2K21,36,6,2021,7501153,564077,81081,1594,56371,10432,784
1225330,NBA 2K21,50,7,2021,4656932,560234,52898,1520,57255,6267,754
1225330,NBA 2K21,66,8,2021,3577765,438379,34110,1308,44062,4815,590
1225330,NBA 2K21,148,9,2021,998741,123311,37370,856,16710,1389,171
1644960,NBA 2K22,23,9,2021,13176255,767654,159548,7171,58275,18325,1067
1644960,NBA 2K22,40,10,2021,7088474,587377,40443,1846,40905,9540,790
1644960,NBA 2K22,60,11,2021,4058518,368095,30012,1161,29197,5644,511
1644960,NBA 2K22,61,12,2021,3995633,369813,40015,1247,29005,5377,497
1644960,NBA 2K22,64,1,2022,3861794,415343,23330,1412,67675,5197,559
1644960,NBA 2K22,76,2,2022,2744902,323046,29555,1147,58980,4090,481
1644960,NBA 2K22,65,3,2022,3161252,379661,41193,1132,65890,4254,510
1644960,NBA 2K22,53,4,2022,3789731,379779,35458,1173,66744,5270,528
1644960,NBA 2K22,59,5,2022,3906699,434329,73203,1353,73995,5258,584
1644960,NBA 2K22,55,6,2022,4287018,484860,28565,1367,88293,5962,674
1644960,NBA 2K22,59,7,2022,4223267,525258,27426,1377,101061,5684,706
1644960,NBA 2K22,69,8,2022,3181650,371250,61428,1195,75081,4282,499
1919590,NBA 2K23,21,9,2022,16458374,829449,352152,7180,97382,22890,1153
1919590,NBA 2K23,43,10,2022,5386527,648579,39434,2301,80576,7249,872
1919590,NBA 2K23,56,11,2022,3219215,388048,279369,1272,58625,4477,539
1919590,NBA 2K23,61,12,2022,3205568,490209,38907,1576,77011,4314,659
1919590,NBA 2K23,60,1,2023,3378733,627505,32373,1855,99287,4547,844
1919590,NBA 2K23,71,2,2023,2612607,535077,93137,1778,94303,3893,797
1919590,NBA 2K23,62,3,2023,3109283,600137,23618,1678,101608,4184,807
1919590,NBA 2K23,72,4,2023,2857403,590733,98061,1953,98612,3974,821
1919590,NBA 2K23,65,5,2023,3152051,602173,34929,1865,98856,4242,810
1919590,NBA 2K23,59,6,2023,3330057,717788,45008,1986,136633,4631,998
1919590,NBA 2K23,60,7,2023,3956215,790902,42020,2156,147190,5324,1064
1919590,NBA 2K23,72,8,2023,3070735,528123,48089,1767,101617,4132,710
1919590,NBA 2K23,188,9,2023,613649,137164,10198,983,41573,853,190
420110,NEKOPARA Vol. 2,180,2,2016,116412,498,27734,13,135,167,0
311310,Naval Action,190,1,2016,175541,5660,20381,44,535,236,7
311310,Naval Action,187,2,2016,109813,8383,1184,42,658,158,12
1222370,Necromunda: Hired Gun,178,6,2021,793254,14071,55118,280,2650,1103,19
788100,Neon Abyss,140,7,2020,896701,27378,15236,198,4420,1206,36
1063730,New World,22,8,2020,11133401,166038,344240,2986,17706,14984,223
